Name,Collection Month,Year,Tax Type,Amount,FIPS State,Numeric Month
Oklahoma,December,2020,General Sales,259433792,40,12
Oklahoma,December,2020,Individual Income,319563164,40,12
Oklahoma,December,2020,Lodging,,40,12
Oklahoma,December,2020,Motor Fuel,44579094,40,12
Oklahoma,December,2020,Tobacco,41428248,40,12
Oklahoma,December,2021,Alcoholic Beverage,13450521,40,12
Oklahoma,December,2021,Corporate Income,77605795,40,12
Oklahoma,December,2021,General Sales,312355200,40,12
Oklahoma,December,2021,Individual Income,363469248,40,12
Oklahoma,December,2021,Lodging,,40,12
Oklahoma,December,2021,Motor Fuel,48589419,40,12
Oklahoma,December,2021,Tobacco,41456256,40,12
Oklahoma,February,2020,Alcoholic Beverage,11559000,40,02
Oklahoma,February,2020,Corporate Income,-15392552,40,02
Oklahoma,February,2020,General Sales,219883742,40,02
Oklahoma,February,2020,Individual Income,116730196,40,02
Oklahoma,February,2020,Lodging,,40,02
Oklahoma,February,2020,Motor Fuel,45656597,40,02
Oklahoma,February,2020,Tobacco,31975720,40,02
Oklahoma,February,2021,Alcoholic Beverage,9591794,40,02
Oklahoma,February,2021,Corporate Income,-8188009,40,02
Oklahoma,February,2021,General Sales,237863115,40,02
Oklahoma,February,2021,Individual Income,156435926,40,02
Oklahoma,February,2021,Lodging,,40,02
Oklahoma,February,2021,Motor Fuel,43491065,40,02
Oklahoma,February,2021,Tobacco,30838809,40,02
Oklahoma,January,2020,Alcoholic Beverage,12822234.47,40,01
Oklahoma,January,2020,Corporate Income,54498885,40,01
Oklahoma,January,2020,General Sales,266163234,40,01
Oklahoma,January,2020,Individual Income,380984966,40,01
Oklahoma,January,2020,Lodging,,40,01
Oklahoma,January,2020,Motor Fuel,47788071,40,01
Oklahoma,January,2020,Tobacco,35522387,40,01
Oklahoma,January,2021,Alcoholic Beverage,10965784,40,01
Oklahoma,January,2021,Corporate Income,7784407,40,01
Oklahoma,January,2021,General Sales,269184510,40,01
Oklahoma,January,2021,Individual Income,359726790,40,01
Oklahoma,January,2021,Lodging,,40,01
Oklahoma,January,2021,Motor Fuel,45757097,40,01
Oklahoma,January,2021,Tobacco,31148806,40,01
Oklahoma,July,2019,Alcoholic Beverage,12551647,40,07
Oklahoma,July,2019,Corporate Income,5517584,40,07
Oklahoma,July,2019,General Sales,212280134,40,07
Oklahoma,July,2019,Individual Income,307154429,40,07
Oklahoma,July,2019,Lodging,,40,07
Oklahoma,July,2019,Motor Fuel,60511255,40,07
Oklahoma,July,2019,Tobacco,39166608,40,07
Oklahoma,July,2020,Alcoholic Beverage,12351316,40,07
Oklahoma,July,2020,Corporate Income,144360602.29,40,07
Oklahoma,July,2020,General Sales,226142713,40,07
Oklahoma,July,2020,Individual Income,510955953,40,07
Oklahoma,July,2020,Lodging,,40,07
Oklahoma,July,2020,Motor Fuel,45867886,40,07
Oklahoma,July,2020,Tobacco,40009797,40,07
Oklahoma,July,2021,Alcoholic Beverage,14844733,40,07
Oklahoma,July,2021,Corporate Income,19045400,40,07
Oklahoma,July,2021,General Sales,295302388,40,07
Oklahoma,July,2021,Individual Income,301175359,40,07
Oklahoma,July,2021,Lodging,,40,07
Oklahoma,July,2021,Motor Fuel,50251478,40,07
Oklahoma,July,2021,Tobacco,40946936,40,07
Oklahoma,June,2019,Alcoholic Beverage,14982045,40,06
Oklahoma,June,2019,Corporate Income,68392042,40,06
Oklahoma,June,2019,General Sales,254440505.36,40,06
Oklahoma,June,2019,Individual Income,313211511,40,06
Oklahoma,June,2019,Lodging,,40,06
Oklahoma,June,2019,Motor Fuel,38415816.71,40,06
Oklahoma,June,2019,Tobacco,39188329.22,40,06
Oklahoma,June,2020,Alcoholic Beverage,10430639,40,06
Oklahoma,June,2020,Corporate Income,32378555,40,06
Oklahoma,June,2020,General Sales,252955726.97,40,06
Oklahoma,June,2020,Individual Income,301616129,40,06
Oklahoma,June,2020,Lodging,,40,06
Oklahoma,June,2020,Motor Fuel,41201414.79,40,06
Oklahoma,June,2020,Tobacco,39466438,40,06
Oklahoma,June,2021,Alcoholic Beverage,14845838,40,06
Oklahoma,June,2021,Corporate Income,174067529,40,06
Oklahoma,June,2021,General Sales,241169857,40,06
Oklahoma,June,2021,Individual Income,452978177,40,06
Oklahoma,June,2021,Lodging,,40,06
Oklahoma,June,2021,Motor Fuel,49965473,40,06
Oklahoma,June,2021,Tobacco,37921736,40,06
Oklahoma,March,2020,Alcoholic Beverage,10561502,40,03
Oklahoma,March,2020,Corporate Income,31182909,40,03
Oklahoma,March,2020,General Sales,225480465,40,03
Oklahoma,March,2020,Individual Income,223288122,40,03
Oklahoma,March,2020,Lodging,,40,03
Oklahoma,March,2020,Motor Fuel,43737590,40,03
Oklahoma,March,2020,Tobacco,50263805,40,03
Oklahoma,March,2021,Alcoholic Beverage,11557379,40,03
Oklahoma,March,2021,Corporate Income,27769137,40,03
Oklahoma,March,2021,General Sales,225290719,40,03
Oklahoma,March,2021,Individual Income,216872704,40,03
Oklahoma,March,2021,Lodging,,40,03
Oklahoma,March,2021,Motor Fuel,36342993,40,03
Oklahoma,March,2021,Tobacco,38565822,40,03
Oklahoma,May,2019,Alcoholic Beverage,12727207,40,05
Oklahoma,May,2019,Corporate Income,17445187,40,05
Oklahoma,May,2019,General Sales,252632616.82,40,05
Oklahoma,May,2019,Individual Income,246535421,40,05
Oklahoma,May,2019,Lodging,,40,05
Oklahoma,May,2019,Motor Fuel,61096398.1,40,05
Oklahoma,May,2019,Tobacco,42523493.66,40,05
Oklahoma,May,2020,Alcoholic Beverage,8534940,40,05
Oklahoma,May,2020,Corporate Income,-469565,40,05
Oklahoma,May,2020,General Sales,230766157.67,40,05
Oklahoma,May,2020,Individual Income,253612640,40,05
Oklahoma,May,2020,Lodging,,40,05
Oklahoma,May,2020,Motor Fuel,36850178.66,40,05
Oklahoma,May,2020,Tobacco,37697191.76,40,05
Oklahoma,May,2021,Alcoholic Beverage,13796027,40,05
Oklahoma,May,2021,Corporate Income,2598855,40,05
Oklahoma,May,2021,General Sales,288467572,40,05
Oklahoma,May,2021,Individual Income,287409921,40,05
Oklahoma,May,2021,Lodging,,40,05
Oklahoma,May,2021,Motor Fuel,50181887,40,05
Oklahoma,May,2021,Tobacco,40830443,40,05
Oklahoma,November,2019,Alcoholic Beverage,12885139,40,11
Oklahoma,November,2019,Corporate Income,-9386996,40,11
Oklahoma,November,2019,General Sales,249959198,40,11
Oklahoma,November,2019,Individual Income,248998532,40,11
Oklahoma,November,2019,Lodging,,40,11
Oklahoma,November,2019,Motor Fuel,48674050,40,11
Oklahoma,November,2019,Tobacco,36093050,40,11
Oklahoma,November,2020,Alcoholic Beverage,12030389,40,11
Oklahoma,November,2020,Corporate Income,2447447,40,11
Oklahoma,November,2020,General Sales,243915297,40,11
Oklahoma,November,2020,Individual Income,252463171,40,11
Oklahoma,November,2020,Lodging,,40,11
Oklahoma,November,2020,Motor Fuel,45767569,40,11
Oklahoma,November,2020,Tobacco,41336053,40,11
Oklahoma,November,2021,Alcoholic Beverage,15158129,40,11
Oklahoma,November,2021,Corporate Income,3661531,40,11
Oklahoma,November,2021,General Sales,288556185,40,11
Oklahoma,November,2021,Individual Income,298868605,40,11
Oklahoma,November,2021,Lodging,,40,11
Oklahoma,November,2021,Motor Fuel,48532754,40,11
Oklahoma,November,2021,Tobacco,36697004,40,11
Oklahoma,October,2019,Alcoholic Beverage,11900698,40,10
Oklahoma,October,2019,Corporate Income,13469734,40,10
Oklahoma,October,2019,General Sales,249822101,40,10
Oklahoma,October,2019,Individual Income,345862459,40,10
Oklahoma,October,2019,Lodging,,40,10
Oklahoma,October,2019,Motor Fuel,59126667,40,10
Oklahoma,October,2019,Tobacco,38012495,40,10
Oklahoma,October,2020,Alcoholic Beverage,12002554,40,10
Oklahoma,October,2020,Corporate Income,5519814,40,10
Oklahoma,October,2020,General Sales,246462970,40,10
Oklahoma,October,2020,Individual Income,318612518,40,10
Oklahoma,October,2020,Lodging,,40,10
Oklahoma,October,2020,Motor Fuel,46209353,40,10
Oklahoma,October,2020,Tobacco,38943833,40,10
Oklahoma,October,2021,Alcoholic Beverage,13377290,40,10
Oklahoma,October,2021,Corporate Income,3192149,40,10
Oklahoma,October,2021,General Sales,283887077,40,10
Oklahoma,October,2021,Individual Income,336435079,40,10
Oklahoma,October,2021,Lodging,,40,10
Oklahoma,October,2021,Motor Fuel,48464668,40,10
Oklahoma,October,2021,Tobacco,40498579,40,10
Oklahoma,September,2019,Alcoholic Beverage,12894825,40,09
Oklahoma,September,2019,Corporate Income,87604306,40,09
Oklahoma,September,2019,General Sales,248320169,40,09
Oklahoma,September,2019,Individual Income,327167534,40,09
Oklahoma,September,2019,Lodging,,40,09
Oklahoma,September,2019,Motor Fuel,39419996,40,09
Oklahoma,September,2019,Tobacco,37843899,40,09
Oklahoma,September,2020,Alcoholic Beverage,12043069,40,09
Oklahoma,September,2020,Corporate Income,86067614,40,09
Oklahoma,September,2020,General Sales,238931809,40,09
Oklahoma,September,2020,Individual Income,333742420,40,09
Oklahoma,September,2020,Lodging,,40,09
Oklahoma,September,2020,Motor Fuel,47559611,40,09
Oklahoma,September,2020,Tobacco,39806277.11,40,09
Oklahoma,September,2021,Alcoholic Beverage,14471547,40,09
Oklahoma,September,2021,Corporate Income,117107651,40,09
Oklahoma,September,2021,General Sales,281249697,40,09
Oklahoma,September,2021,Individual Income,353043001,40,09
Oklahoma,September,2021,Lodging,,40,09
Oklahoma,September,2021,Motor Fuel,51101903,40,09
Oklahoma,September,2021,Tobacco,35499269,40,09
Oregon,April,2019,Alcoholic Beverage,,41,04
Oregon,April,2019,Corporate Income,,41,04
Oregon,April,2019,General Sales,,41,04
Oregon,April,2019,Individual Income,,41,04
Oregon,April,2019,Lodging,,41,04
Oregon,April,2019,Motor Fuel,51228581,41,04
Oregon,April,2019,Tobacco,,41,04
Oregon,April,2020,Alcoholic Beverage,,41,04
Oregon,April,2020,Corporate Income,,41,04
Oregon,April,2020,General Sales,,41,04
Oregon,April,2020,Individual Income,,41,04
Oregon,April,2020,Lodging,,41,04
Oregon,April,2020,Motor Fuel,36257370,41,04
Oregon,April,2020,Tobacco,,41,04
Oregon,April,2021,Alcoholic Beverage,,41,04
Oregon,April,2021,Corporate Income,,41,04
Oregon,April,2021,General Sales,,41,04
Oregon,April,2021,Individual Income,,41,04
Oregon,April,2021,Lodging,,41,04
Oregon,April,2021,Motor Fuel,54665956,41,04
Oregon,April,2021,Tobacco,,41,04
Oregon,August,2019,Alcoholic Beverage,,41,08
Oregon,August,2019,Corporate Income,,41,08
Oregon,August,2019,General Sales,,41,08
Oregon,August,2019,Individual Income,,41,08
Oregon,August,2019,Lodging,,41,08
Oregon,August,2019,Motor Fuel,58614153,41,08
Oregon,August,2019,Tobacco,,41,08
Oregon,August,2020,Alcoholic Beverage,,41,08
Oregon,August,2020,Corporate Income,,41,08
Oregon,August,2020,General Sales,,41,08
Oregon,August,2020,Individual Income,,41,08
Oregon,August,2020,Lodging,,41,08
Oregon,August,2020,Motor Fuel,56857119,41,08
Oregon,August,2020,Tobacco,,41,08
Oregon,August,2021,Alcoholic Beverage,,41,08
Oregon,August,2021,Corporate Income,,41,08
Oregon,August,2021,General Sales,,41,08
Oregon,August,2021,Individual Income,,41,08
Oregon,August,2021,Lodging,,41,08
Oregon,August,2021,Motor Fuel,59870365,41,08
Oregon,August,2021,Tobacco,,41,08
Oregon,December,2019,Alcoholic Beverage,,41,12
Oregon,December,2019,Corporate Income,,41,12
Oregon,December,2019,General Sales,,41,12
Oregon,December,2019,Individual Income,,41,12
Oregon,December,2019,Lodging,,41,12
Oregon,December,2019,Motor Fuel,49623933,41,12
Oregon,December,2019,Tobacco,,41,12
Oregon,December,2020,Alcoholic Beverage,,41,12
Oregon,December,2020,Corporate Income,,41,12
Oregon,December,2020,General Sales,,41,12
Oregon,December,2020,Individual Income,,41,12
Oregon,December,2020,Lodging,,41,12
Oregon,December,2020,Motor Fuel,50017707,41,12
Oregon,December,2020,Tobacco,,41,12
Oregon,December,2021,Alcoholic Beverage,,41,12
Oregon,December,2021,Corporate Income,,41,12
Oregon,December,2021,General Sales,,41,12
Oregon,December,2021,Individual Income,,41,12
Oregon,December,2021,Lodging,,41,12
Oregon,December,2021,Motor Fuel,50210335,41,12
Oregon,December,2021,Tobacco,,41,12
Oregon,February,2020,Alcoholic Beverage,,41,02
Oregon,February,2020,Corporate Income,,41,02
Oregon,February,2020,General Sales,,41,02
Oregon,February,2020,Individual Income,,41,02
Oregon,February,2020,Lodging,,41,02
Oregon,February,2020,Motor Fuel,40831361,41,02
Oregon,February,2020,Tobacco,,41,02
Oregon,February,2021,Alcoholic Beverage,,41,02
Oregon,February,2021,Corporate Income,,41,02
Oregon,February,2021,General Sales,,41,02
Oregon,February,2021,Individual Income,,41,02
Oregon,February,2021,Lodging,,41,02
Oregon,February,2021,Motor Fuel,42980817,41,02
Oregon,February,2021,Tobacco,,41,02
Oregon,January,2020,Alcoholic Beverage,,41,01
Oregon,January,2020,Corporate Income,,41,01
Oregon,January,2020,General Sales,,41,01
Oregon,January,2020,Individual Income,,41,01
Oregon,January,2020,Lodging,,41,01
Oregon,January,2020,Motor Fuel,47678862,41,01
Oregon,January,2020,Tobacco,,41,01
Oregon,January,2021,Alcoholic Beverage,,41,01
Oregon,January,2021,Corporate Income,,41,01
Oregon,January,2021,General Sales,,41,01
Oregon,January,2021,Individual Income,,41,01
Oregon,January,2021,Lodging,,41,01
Oregon,January,2021,Motor Fuel,46284797,41,01
Oregon,January,2021,Tobacco,,41,01
Oregon,July,2019,Alcoholic Beverage,,41,07
Oregon,July,2019,Corporate Income,,41,07
Oregon,July,2019,General Sales,,41,07
Oregon,July,2019,Individual Income,,41,07
Oregon,July,2019,Lodging,,41,07
Oregon,July,2019,Motor Fuel,57998183,41,07
Oregon,July,2019,Tobacco,,41,07
Oregon,July,2020,Alcoholic Beverage,,41,07
Oregon,July,2020,Corporate Income,,41,07
Oregon,July,2020,General Sales,,41,07
Oregon,July,2020,Individual Income,,41,07
Oregon,July,2020,Lodging,,41,07
Oregon,July,2020,Motor Fuel,48569402,41,07
Oregon,July,2020,Tobacco,,41,07
Oregon,July,2021,Alcoholic Beverage,,41,07
Oregon,July,2021,Corporate Income,,41,07
Oregon,July,2021,General Sales,,41,07
Oregon,July,2021,Individual Income,,41,07
Oregon,July,2021,Lodging,,41,07
Oregon,July,2021,Motor Fuel,62578300,41,07
Oregon,July,2021,Tobacco,,41,07
Oregon,June,2019,Alcoholic Beverage,,41,06
Oregon,June,2019,Corporate Income,,41,06
Oregon,June,2019,General Sales,,41,06
Oregon,June,2019,Individual Income,,41,06
Oregon,June,2019,Lodging,,41,06
Oregon,June,2019,Motor Fuel,55690629,41,06
Oregon,June,2019,Tobacco,,41,06
Oregon,June,2020,Alcoholic Beverage,,41,06
Oregon,June,2020,Corporate Income,,41,06
Oregon,June,2020,General Sales,,41,06
Oregon,June,2020,Individual Income,,41,06
Oregon,June,2020,Lodging,,41,06
Oregon,June,2020,Motor Fuel,52554177,41,06
Oregon,June,2020,Tobacco,,41,06
Oregon,June,2021,Alcoholic Beverage,,41,06
Oregon,June,2021,Corporate Income,,41,06
Oregon,June,2021,General Sales,,41,06
Oregon,June,2021,Individual Income,,41,06
Oregon,June,2021,Lodging,,41,06
Oregon,June,2021,Motor Fuel,58525999,41,06
Oregon,June,2021,Tobacco,,41,06
Oregon,March,2020,Alcoholic Beverage,,41,03
Oregon,March,2020,Corporate Income,,41,03
Oregon,March,2020,General Sales,,41,03
Oregon,March,2020,Individual Income,,41,03
Oregon,March,2020,Lodging,,41,03
Oregon,March,2020,Motor Fuel,58558176,41,03
Oregon,March,2020,Tobacco,,41,03
Oregon,March,2021,Alcoholic Beverage,,41,03
Oregon,March,2021,Corporate Income,,41,03
Oregon,March,2021,General Sales,,41,03
Oregon,March,2021,Individual Income,,41,03
Oregon,March,2021,Lodging,,41,03
Oregon,March,2021,Motor Fuel,52710175,41,03
Oregon,March,2021,Tobacco,,41,03
Oregon,May,2019,Alcoholic Beverage,,41,05
Oregon,May,2019,Corporate Income,,41,05
Oregon,May,2019,General Sales,,41,05
Oregon,May,2019,Individual Income,,41,05
Oregon,May,2019,Lodging,,41,05
Oregon,May,2019,Motor Fuel,54860765,41,05
Oregon,May,2019,Tobacco,,41,05
Oregon,May,2020,Alcoholic Beverage,,41,05
Oregon,May,2020,Corporate Income,,41,05
Oregon,May,2020,General Sales,,41,05
Oregon,May,2020,Individual Income,,41,05
Oregon,May,2020,Lodging,,41,05
Oregon,May,2020,Motor Fuel,42009048,41,05
Oregon,May,2020,Tobacco,,41,05
Oregon,May,2021,Alcoholic Beverage,,41,05
Oregon,May,2021,Corporate Income,,41,05
Oregon,May,2021,General Sales,,41,05
Oregon,May,2021,Individual Income,,41,05
Oregon,May,2021,Lodging,,41,05
Oregon,May,2021,Motor Fuel,56470435,41,05
Oregon,May,2021,Tobacco,,41,05
Oregon,November,2019,Alcoholic Beverage,,41,11
Oregon,November,2019,Corporate Income,,41,11
Oregon,November,2019,General Sales,,41,11
Oregon,November,2019,Individual Income,,41,11
Oregon,November,2019,Lodging,,41,11
Oregon,November,2019,Motor Fuel,49696965,41,11
Oregon,November,2019,Tobacco,,41,11
Oregon,November,2020,Alcoholic Beverage,,41,11
Oregon,November,2020,Corporate Income,,41,11
Oregon,November,2020,General Sales,,41,11
Oregon,November,2020,Individual Income,,41,11
Oregon,November,2020,Lodging,,41,11
Oregon,November,2020,Motor Fuel,48767632,41,11
Oregon,November,2020,Tobacco,,41,11
Oregon,November,2021,Alcoholic Beverage,,41,11
Oregon,November,2021,Corporate Income,,41,11
Oregon,November,2021,General Sales,,41,11
Oregon,November,2021,Individual Income,,41,11
Oregon,November,2021,Lodging,,41,11
Oregon,November,2021,Motor Fuel,70397863,41,11
Oregon,November,2021,Tobacco,,41,11
Oregon,October,2019,Alcoholic Beverage,,41,10
Oregon,October,2019,Corporate Income,,41,10
Oregon,October,2019,General Sales,,41,10
Oregon,October,2019,Individual Income,,41,10
Oregon,October,2019,Lodging,,41,10
Oregon,October,2019,Motor Fuel,54488591,41,10
Oregon,October,2019,Tobacco,,41,10
Oregon,October,2020,Alcoholic Beverage,,41,10
Oregon,October,2020,Corporate Income,,41,10
Oregon,October,2020,General Sales,,41,10
Oregon,October,2020,Individual Income,,41,10
Oregon,October,2020,Lodging,,41,10
Oregon,October,2020,Motor Fuel,52924727,41,10
Oregon,October,2020,Tobacco,,41,10
Oregon,October,2021,Alcoholic Beverage,,41,10
Oregon,October,2021,Corporate Income,,41,10
Oregon,October,2021,General Sales,,41,10
Oregon,October,2021,Individual Income,,41,10
Oregon,October,2021,Lodging,,41,10
Oregon,October,2021,Motor Fuel,37535498,41,10
Oregon,October,2021,Tobacco,,41,10
Oregon,September,2019,Alcoholic Beverage,,41,09
Oregon,September,2019,Corporate Income,,41,09
Oregon,September,2019,General Sales,,41,09
Oregon,September,2019,Individual Income,,41,09
Oregon,September,2019,Lodging,,41,09
Oregon,September,2019,Motor Fuel,53459465,41,09
Oregon,September,2019,Tobacco,,41,09
Oregon,September,2020,Alcoholic Beverage,,41,09
Oregon,September,2020,Corporate Income,,41,09
Oregon,September,2020,General Sales,,41,09
Oregon,September,2020,Individual Income,,41,09
Oregon,September,2020,Lodging,,41,09
Oregon,September,2020,Motor Fuel,51378294,41,09
Oregon,September,2020,Tobacco,,41,09
Oregon,September,2021,Alcoholic Beverage,,41,09
Oregon,September,2021,Corporate Income,,41,09
Oregon,September,2021,General Sales,,41,09
Oregon,September,2021,Individual Income,,41,09
Oregon,September,2021,Lodging,,41,09
Oregon,September,2021,Motor Fuel,56616316,41,09
Oregon,September,2021,Tobacco,,41,09
Pennsylvania,April,2019,Alcoholic Beverage,31424000,42,04
Pennsylvania,April,2019,Corporate Income,320513000,42,04
Pennsylvania,April,2019,General Sales,974884000,42,04
Pennsylvania,April,2019,Individual Income,2520144000,42,04
Pennsylvania,April,2019,Lodging,,42,04
Pennsylvania,April,2019,Motor Fuel,162237000,42,04
Pennsylvania,April,2019,Tobacco,104891000,42,04
Pennsylvania,April,2020,Alcoholic Beverage,14462000,42,04
Pennsylvania,April,2020,Corporate Income,135963000,42,04
Pennsylvania,April,2020,General Sales,636717000,42,04
Pennsylvania,April,2020,Individual Income,1111447000,42,04
Pennsylvania,April,2020,Lodging,,42,04
Pennsylvania,April,2020,Motor Fuel,126725000,42,04
Pennsylvania,April,2020,Tobacco,-5033000,42,04
Pennsylvania,April,2021,Alcoholic Beverage,37975000,42,04
Pennsylvania,April,2021,Corporate Income,504041000,42,04
Pennsylvania,April,2021,General Sales,1195584000,42,04
Pennsylvania,April,2021,Individual Income,1723576000,42,04
Pennsylvania,April,2021,Lodging,,42,04
Pennsylvania,April,2021,Motor Fuel,159856000,42,04
Pennsylvania,April,2021,Tobacco,-3687000,42,04
Pennsylvania,August,2019,Alcoholic Beverage,34118000,42,08
Pennsylvania,August,2019,Corporate Income,63312000,42,08
Pennsylvania,August,2019,General Sales,967872000,42,08
Pennsylvania,August,2019,Individual Income,824046000,42,08
Pennsylvania,August,2019,Lodging,,42,08
Pennsylvania,August,2019,Motor Fuel,146282000,42,08
Pennsylvania,August,2019,Tobacco,114433000,42,08
Pennsylvania,August,2020,Alcoholic Beverage,34055000,42,08
Pennsylvania,August,2020,Corporate Income,287254000,42,08
Pennsylvania,August,2020,General Sales,1030367000,42,08
Pennsylvania,August,2020,Individual Income,876120000,42,08
Pennsylvania,August,2020,Lodging,,42,08
Pennsylvania,August,2020,Motor Fuel,157837000,42,08
Pennsylvania,August,2020,Tobacco,122502000,42,08
Pennsylvania,August,2021,Alcoholic Beverage,35471000,42,08
Pennsylvania,August,2021,Corporate Income,105982000,42,08
Pennsylvania,August,2021,General Sales,1109899000,42,08
Pennsylvania,August,2021,Individual Income,978811000,42,08
Pennsylvania,August,2021,Lodging,,42,08
Pennsylvania,August,2021,Motor Fuel,171862000,42,08
Pennsylvania,August,2021,Tobacco,113506000,42,08
Pennsylvania,December,2019,Alcoholic Beverage,50761000,42,12
Pennsylvania,December,2019,Corporate Income,526453000,42,12
Pennsylvania,December,2019,General Sales,981388000,42,12
Pennsylvania,December,2019,Individual Income,1192076000,42,12
Pennsylvania,December,2019,Lodging,,42,12
Pennsylvania,December,2019,Motor Fuel,130026000,42,12
Pennsylvania,December,2019,Tobacco,116507000,42,12
Pennsylvania,December,2020,Alcoholic Beverage,46223000,42,12
Pennsylvania,December,2020,Corporate Income,760882000,42,12
Pennsylvania,December,2020,General Sales,1023075000,42,12
Pennsylvania,December,2020,Individual Income,1159534000,42,12
Pennsylvania,December,2020,Lodging,,42,12
Pennsylvania,December,2020,Motor Fuel,103210000,42,12
Pennsylvania,December,2020,Tobacco,104999000,42,12
Pennsylvania,December,2021,Alcoholic Beverage,54205000,42,12
Pennsylvania,December,2021,Corporate Income,889626000,42,12
Pennsylvania,December,2021,General Sales,1183636000,42,12
Pennsylvania,December,2021,Individual Income,1310498000,42,12
Pennsylvania,December,2021,Lodging,,42,12
Pennsylvania,December,2021,Motor Fuel,134231000,42,12
Pennsylvania,December,2021,Tobacco,99164000,42,12
Pennsylvania,February,2020,Alcoholic Beverage,32267000,42,02
Pennsylvania,February,2020,Corporate Income,83659000,42,02
Pennsylvania,February,2020,General Sales,811818000,42,02
Pennsylvania,February,2020,Individual Income,940071000,42,02
Pennsylvania,February,2020,Lodging,,42,02
Pennsylvania,February,2020,Motor Fuel,149183000,42,02
Pennsylvania,February,2020,Tobacco,90451000,42,02
Pennsylvania,February,2021,Alcoholic Beverage,32554000,42,02
Pennsylvania,February,2021,Corporate Income,71846000,42,02
Pennsylvania,February,2021,General Sales,906232000,42,02
Pennsylvania,February,2021,Individual Income,1354112000,42,02
Pennsylvania,February,2021,Lodging,,42,02
Pennsylvania,February,2021,Motor Fuel,119899000,42,02
Pennsylvania,February,2021,Tobacco,100519000,42,02
Pennsylvania,January,2020,Alcoholic Beverage,29985000,42,01
Pennsylvania,January,2020,Corporate Income,92026000,42,01
Pennsylvania,January,2020,General Sales,1079305000,42,01
Pennsylvania,January,2020,Individual Income,1567841000,42,01
Pennsylvania,January,2020,Lodging,,42,01
Pennsylvania,January,2020,Motor Fuel,138857000,42,01
Pennsylvania,January,2020,Tobacco,75093000,42,01
Pennsylvania,January,2021,Alcoholic Beverage,32035000,42,01
Pennsylvania,January,2021,Corporate Income,145984000,42,01
Pennsylvania,January,2021,General Sales,1081368000,42,01
Pennsylvania,January,2021,Individual Income,1095974000,42,01
Pennsylvania,January,2021,Lodging,,42,01
Pennsylvania,January,2021,Motor Fuel,126113000,42,01
Pennsylvania,January,2021,Tobacco,54483000,42,01
Pennsylvania,July,2019,Alcoholic Beverage,32656000,42,07
Pennsylvania,July,2019,Corporate Income,93092000,42,07
Pennsylvania,July,2019,General Sales,925404000,42,07
Pennsylvania,July,2019,Individual Income,1022830000,42,07
Pennsylvania,July,2019,Lodging,,42,07
Pennsylvania,July,2019,Motor Fuel,162296000,42,07
Pennsylvania,July,2019,Tobacco,61720000,42,07
Pennsylvania,July,2020,Alcoholic Beverage,34493000,42,07
Pennsylvania,July,2020,Corporate Income,236730000,42,07
Pennsylvania,July,2020,General Sales,1255720000,42,07
Pennsylvania,July,2020,Individual Income,2312467000,42,07
Pennsylvania,July,2020,Lodging,,42,07
Pennsylvania,July,2020,Motor Fuel,168673000,42,07
Pennsylvania,July,2020,Tobacco,85081000,42,07
Pennsylvania,July,2021,Alcoholic Beverage,38319000,42,07
Pennsylvania,July,2021,Corporate Income,168165000,42,07
Pennsylvania,July,2021,General Sales,1237269000,42,07
Pennsylvania,July,2021,Individual Income,959145000,42,07
Pennsylvania,July,2021,Lodging,,42,07
Pennsylvania,July,2021,Motor Fuel,147506000,42,07
Pennsylvania,July,2021,Tobacco,55844000,42,07
Pennsylvania,June,2019,Alcoholic Beverage,32936000,42,06
Pennsylvania,June,2019,Corporate Income,572073000,42,06
Pennsylvania,June,2019,General Sales,969031000,42,06
Pennsylvania,June,2019,Individual Income,1203489000,42,06
Pennsylvania,June,2019,Lodging,,42,06
Pennsylvania,June,2019,Motor Fuel,150575000,42,06
Pennsylvania,June,2019,Tobacco,116302000,42,06
Pennsylvania,June,2020,Alcoholic Beverage,31218000,42,06
Pennsylvania,June,2020,Corporate Income,389260000,42,06
Pennsylvania,June,2020,General Sales,974178000,42,06
Pennsylvania,June,2020,Individual Income,1016428000,42,06
Pennsylvania,June,2020,Lodging,,42,06
Pennsylvania,June,2020,Motor Fuel,129039000,42,06
Pennsylvania,June,2020,Tobacco,101755000,42,06
Pennsylvania,June,2021,Alcoholic Beverage,36890000,42,06
Pennsylvania,June,2021,Corporate Income,709163000,42,06
Pennsylvania,June,2021,General Sales,1201331000,42,06
Pennsylvania,June,2021,Individual Income,1431003000,42,06
Pennsylvania,June,2021,Lodging,,42,06
Pennsylvania,June,2021,Motor Fuel,140728000,42,06
Pennsylvania,June,2021,Tobacco,103634000,42,06
Pennsylvania,March,2020,Alcoholic Beverage,31654000,42,03
Pennsylvania,March,2020,Corporate Income,434858000,42,03
Pennsylvania,March,2020,General Sales,839226000,42,03
Pennsylvania,March,2020,Individual Income,1068414000,42,03
Pennsylvania,March,2020,Lodging,,42,03
Pennsylvania,March,2020,Motor Fuel,116826000,42,03
Pennsylvania,March,2020,Tobacco,73170000,42,03
Pennsylvania,March,2021,Alcoholic Beverage,34720000,42,03
Pennsylvania,March,2021,Corporate Income,460046000,42,03
Pennsylvania,March,2021,General Sales,915991000,42,03
Pennsylvania,March,2021,Individual Income,1368699000,42,03
Pennsylvania,March,2021,Lodging,,42,03
Pennsylvania,March,2021,Motor Fuel,121196000,42,03
